Wall time,Step,Value,Alpha,Column 1
1568189196.59575,72482816,0.577011525630951,0.575060294941992,0.571486723143839
1568190294.6228,73072640,0.554931581020355,0.583903276361987,0.574249124387395
1568190538.71521,73203712,0.572817742824554,0.571486723143839,0.564590352703875
1568190904.74897,73400320,0.559736251831055,0.574249124387395,0.568704047764215
1568191392.40688,73662464,0.581348538398743,0.564590352703875,0.564220149797635
1568191636.10954,73793536,0.591792166233063,0.568704047764215,0.572784344098189
1568191758.05851,73859072,0.574070572853088,0.564220149797635,0.582288255165626
1568192245.5941,74121216,0.586358606815338,0.572784344098189,0.578179414009357
1568192367.58232,74186752,0.563696384429932,0.582288255165626,0.582269010412348
1568192611.48695,74317824,0.565840065479279,0.578179414009357,0.57298269742114
1568192733.5355,74383360,0.572112143039703,0.582269010412348,0.569411381450209
1568192855.55579,74448896,0.595286250114441,0.57298269742114,0.570761762244956
1568193221.28509,74645504,0.579140722751617,0.569411381450209,0.583024006179699
1568193343.14318,74711040,0.571746587753296,0.570761762244956,0.581082364465658
1568194562.44291,75366400,0.571090221405029,0.583024006179699,0.576414476109477
1568194806.71781,75497472,0.573188126087189,0.581082364465658,0.573752348757253
1568194928.50051,75563008,0.596955537796021,0.576414476109477,0.573470237422221
1568195294.2589,75759616,0.57751590013504,0.573752348757253,0.585212887609121
1568195416.22761,75825152,0.562065780162811,0.573470237422221,0.581364393872081
1568195538.07642,75890688,0.560191810131073,0.585212887609121,0.571715087017446
1568195904.73335,76087296,0.581116378307343,0.581364393872081,0.565953448574259
1568196027.13921,76152832,0.569127440452576,0.571715087017446,0.573534913440801
1568196149.71254,76218368,0.569840788841248,0.565953448574259,0.571331176946688
1568197979.8511,77201408,0.560242414474487,0.573534913440801,0.570585982893968
1568198346.18148,77398016,0.560236990451813,0.571331176946688,0.565414198684228
1568198589.88109,77529088,0.559975564479828,0.570585982893968,0.56282559456802
1568198711.77047,77594624,0.579407513141632,0.565414198684228,0.561400579523924
1568198955.34245,77725696,0.560102880001068,0.56282559456802,0.570404046332778
1568199077.27953,77791232,0.577439785003662,0.561400579523924,0.565253463166923
1568199442.79229,77987840,0.561140060424805,0.570404046332778,0.571346624085293
1568199808.41285,78184448,0.556840658187866,0.565253463166923,0.566243342255049
1568199930.31551,78249984,0.574775159358978,0.571346624085293,0.561542000221457
1568200052.20204,78315520,0.584876298904419,0.566243342255049,0.568158579790218
1568200174.08028,78381056,0.562078773975372,0.561542000221457,0.576517439347319
1568200417.86514,78512128,0.578154683113098,0.568158579790218,0.569298106661345
1568200661.4827,78643200,0.551546394824982,0.576517439347319,0.573726394887222
1568200905.15674,78774272,0.559917628765106,0.569298106661345,0.562636394856102
1568201270.83018,78970880,0.586500108242035,0.573726394887222,0.561277011810604
1568201514.5375,79101952,0.569404482841492,0.562636394856102,0.573888560026319
1568201758.24993,79233024,0.5815589427948,0.561277011810604,0.571646521433906
1568202002.0353,79364096,0.576545417308807,0.573888560026319,0.576602732114353
1568202245.72053,79495168,0.566835165023804,0.571646521433906,0.57657407471158
1568202367.59045,79560704,0.58381450176239,0.576602732114353,0.571704619867692
1568202489.47171,79626240,0.558517277240753,0.57657407471158,0.577759560815041
1568203708.78221,80281600,0.583509922027588,0.571704619867692,0.568138419027897
1568204197.74075,80543744,0.571046888828278,0.577759560815041,0.575824170527743
1568204685.52542,80805888,0.5693718791008,0.568138419027897,0.57343552967801
1568204807.38331,80871424,0.576641619205475,0.575824170527743,0.571403704389405
1568204929.88066,80936960,0.552215993404388,0.57343552967801,0.57402266179744
1568205173.4825,81068032,0.556808233261108,0.571403704389405,0.563119327600914
1568205539.10244,81264640,0.558962821960449,0.57402266179744,0.559963780431011
1568205904.6463,81461248,0.529461264610291,0.563119327600914,0.55946330119573
1568206148.48441,81592320,0.574132978916168,0.559963780431011,0.54446228290301
1568206513.93434,81788928,0.554788768291473,0.55946330119573,0.559297630909589
1568206757.78281,81920000,0.577012538909912,0.54446228290301,0.557043199600531
1568207245.5081,82182144,0.575918674468994,0.559297630909589,0.567027869255222
1568207489.14885,82313216,0.576595366001129,0.557043199600531,0.571473271862108
1568207731.27585,82444288,0.564822494983673,0.567027869255222,0.574034318931619
1568207852.22282,82509824,0.571594774723053,0.571473271862108,0.569428406957646
1568208215.09817,82706432,0.548460841178894,0.574034318931619,0.57051159084035
1568208336.04601,82771968,0.584155082702637,0.569428406957646,0.559486216009622
1568208457.00727,82837504,0.58092737197876,0.57051159084035,0.571820649356129
1568208819.91804,83034112,0.577234208583832,0.559486216009622,0.576374010667445
1568209424.6077,83361792,0.58359831571579,0.571820649356129,0.576804109625638
1568209787.59645,83558400,0.557925820350647,0.576374010667445,0.580201212670714
1568210392.69422,83886080,0.559814751148224,0.576804109625638,0.569063516510681
1568210634.50605,84017152,0.599735200405121,0.580201212670714,0.564439133829452
1568211360.27823,84410368,0.575530648231506,0.569063516510681,0.582087167117286
1568211844.08991,84672512,0.564866960048676,0.564439133829452,0.578808907674396
1568211965.03802,84738048,0.579340040683746,0.582087167117286,0.571837933861536
1568212085.97056,84803584,0.570946276187897,0.578808907674396,0.575588987272641
1568212206.88989,84869120,0.575802683830261,0.571837933861536,0.573267631730269
1568212448.86146,85000192,0.55561637878418,0.575588987272641,0.574535157780265
1568212811.6822,85196800,0.543918609619141,0.573267631730269,0.565075768282222
1568212932.82896,85262336,0.566663563251495,0.574535157780265,0.554497188950682
1568213174.74506,85393408,0.554976165294647,0.565075768282222,0.560580376101088
1568213295.67558,85458944,0.54839289188385,0.554497188950682,0.557778270697868
1568214142.30551,85917696,0.561581611633301,0.560580376101088,0.553085581290859
1568214384.16122,86048768,0.567196786403656,0.557778270697868,0.55733359646208
1568214747.36802,86245376,0.566049814224243,0.553085581290859,0.562265191432868
1568214868.26955,86310912,0.555925667285919,0.55733359646208,0.564157502828556
1568215231.10019,86507520,0.568556189537048,0.562265191432868,0.560041585057237
1568215352.06411,86573056,0.570157706737518,0.564157502828556,0.564298887297143
1568215956.73764,86900736,0.55598920583725,0.560041585057237,0.567228297017331
1568216077.69869,86966272,0.545868754386902,0.564298887297143,0.56160875142729
1568216198.63123,87031808,0.557768285274506,0.567228297017331,0.553738752907096
1568216561.47304,87228416,0.578818917274475,0.56160875142729,0.555753519090801
1568216803.35499,87359488,0.562180757522583,0.553738752907096,0.567286218182638
1568216924.33265,87425024,0.568530142307282,0.555753519090801,0.56473348785261
1568217045.28599,87490560,0.547839879989624,0.567286218182638,0.566631815079946
1568217166.23539,87556096,0.563265562057495,0.56473348785261,0.557235847534785
1568217287.20337,87621632,0.560011208057404,0.566631815079946,0.56025070479614
1568217408.18361,87687168,0.569698333740234,0.557235847534785,0.560130956426772
1568218134.15752,88080384,0.57496178150177,0.56025070479614,0.564914645083503
1568218738.94833,88408064,0.556093752384186,0.560130956426772,0.569938213292637
1568218859.88139,88473600,0.567283034324646,0.564914645083503,0.563015982838411
1568218980.81051,88539136,0.56002801656723,0.569938213292637,0.565149508581529
1568219585.53815,88866816,0.561435878276825,0.563015982838411,0.562588762574379
1568220069.93688,89128960,0.564945757389069,0.565149508581529,0.562012320425602
1568220313.30785,89260032,0.574035048484802,0.562588762574379,0.563479038907335
1568220435.01665,89325568,0.569312036037445,0.562012320425602,0.568757043696069
1568220922.02384,89587712,0.565116763114929,0.563479038907335,0.569034539866757
1568221409.21997,89849856,0.572379112243652,0.568757043696069,0.567075651490843
1568222261.5864,90308608,0.569114565849304,0.569034539866757,0.569727381867248
1568222504.89379,90439680,0.576756536960602,0.567075651490843,0.569420973858276
1568222870.58893,90636288,0.565266728401184,0.569727381867248,0.573088755409439
1568223114.17841,90767360,0.553474366664887,0.569420973858276,0.569177741905311
1568223235.95333,90832896,0.573669195175171,0.573088755409439,0.561326054285099
1568223601.16896,91029504,0.553336977958679,0.569177741905311,0.567497624730135
1568223723.06291,91095040,0.58510434627533,0.561326054285099,0.560417301344407
1568223966.72602,91226112,0.562349855899811,0.567497624730135,0.572760823809868
1568224088.62622,91291648,0.552414298057556,0.560417301344407,0.56755533985484
1568224453.85929,91488256,0.569529056549072,0.572760823809868,0.559984818956198
1568226525.11213,92602368,0.571598172187805,0.56755533985484,0.564756937752635
1568226646.82135,92667904,0.576590120792389,0.559984818956198,0.56817755497022
1568226768.63898,92733440,0.563714921474457,0.564756937752635,0.572383837881305
1568226890.42915,92798976,0.568132102489471,0.56817755497022,0.568049379677881
1568227377.81397,93061120,0.577113211154938,0.572383837881305,0.568090741083676
1568227743.2503,93257728,0.562870383262634,0.568049379677881,0.572601976119307
1568228230.30814,93519872,0.568478465080261,0.568090741083676,0.567736179690971
1568228352.07436,93585408,0.549928545951843,0.572601976119307,0.568107322385616
1568228473.85425,93650944,0.565242052078247,0.567736179690971,0.55901793416873
1568228960.9701,93913088,0.574069559574127,0.568107322385616,0.562129993123488
1568229082.69327,93978624,0.571868538856506,0.55901793416873,0.568099776348808
1568229204.40507,94044160,0.538780987262726,0.562129993123488,0.569984157602657
1568229447.99125,94175232,0.558005213737488,0.568099776348808,0.554382572432691
1568229691.5195,94306304,0.558052718639374,0.569984157602657,0.55619389308509
1568229935.34097,94437376,0.556926846504211,0.554382572432691,0.557123305862232
1568230178.85734,94568448,0.563073515892029,0.55619389308509,0.557025076183222
1568231153.13881,95092736,0.566376984119415,0.557123305862232,0.560049296037625
1568231762.22396,95420416,0.579288959503174,0.557025076183222,0.56321314007852
1568231883.94711,95485952,0.560906767845154,0.560049296037625,0.571251049790847
1568232980.96542,96075776,0.56673938035965,0.56321314007852,0.566078908818001
1568233102.74481,96141312,0.558962106704712,0.571251049790847,0.566409144588825
1568234443.70587,96862208,0.533481538295746,0.566078908818001,0.562685625646768
1568234931.26143,97124352,0.568617641925812,0.566409144588825,0.548083581971257
1568235053.00766,97189888,0.56446784734726,0.562685625646768,0.558350611948534
1568235418.44851,97386496,0.548911213874817,0.548083581971257,0.561409229647897
1568235540.95477,97452032,0.543740391731262,0.558350611948534,0.555160221761357
1568235906.41762,97648640,0.577123403549194,0.561409229647897,0.54945030674631
1568236149.88732,97779712,0.577382445335388,0.555160221761357,0.563286855147752
1568236271.73959,97845248,0.570061147212982,0.54945030674631,0.57033465024157
1568236393.54944,97910784,0.561395943164825,0.563286855147752,0.570197898727276
1568237246.24188,98369536,0.559222280979157,0.57033465024157,0.565796920946051
1568237367.98926,98435072,0.588992595672607,0.570197898727276,0.562509600962604
1568237489.87133,98500608,0.575564324855804,0.565796920946051,0.575751098317606
1568237611.67444,98566144,0.563496232032776,0.562509600962604,0.575657711586705
1568237977.00762,98762752,0.546531975269318,0.575751098317606,0.56957697180974
1568238220.65014,98893824,0.550358891487122,0.575657711586705,0.558054473539529
1568238342.43336,98959360,0.551051259040833,0.56957697180974,0.554206682513325
1568238464.18749,99024896,0.564897060394287,0.558054473539529,0.552628970777079
1568239438.34035,99549184,0.576638638973236,0.554206682513325,0.558763015585683
1568240047.14717,99876864,0.56717711687088,0.552628970777079,0.56770082727946
1568240168.83333,99942400,0.563378155231476,0.558763015585683,0.56743897207517
1568240534.27872,100139008,0.603614747524262,0.56770082727946,0.565408563653323
1568241386.60462,100597760,0.551602005958557,0.56743897207517,0.584511655588792
1568241630.49868,100728832,0.530940413475037,0.565408563653323,0.568056830773675
1568242848.40382,101384192,0.588652729988098,0.584511655588792,0.549498622124356
1568243457.55546,101711872,0.56649374961853,0.568056830773675,0.569075676056227
1568243579.49693,101777408,0.554118573665619,0.549498622124356,0.567784712837379
1568243823.20177,101908480,0.554553985595703,0.569075676056227,0.560951643251499
1568243944.9192,101974016,0.543862700462341,0.567784712837379,0.557752814423601
1568244675.51553,102367232,0.558687508106232,0.560951643251499,0.550807757442971
1568244797.30865,102432768,0.5513995885849,0.557752814423601,0.554747632774601
1568245528.0337,102825984,0.567006766796112,0.550807757442971,0.553073610679751
1568245649.90145,102891520,0.557643055915833,0.554747632774601,0.560040188737931
1568246746.24207,103481344,0.556502342224121,0.553073610679751,0.558841622326882
1568247233.53051,103743488,0.583005785942078,0.560040188737931,0.557671982275502
1568247477.28856,103874560,0.555076003074646,0.558841622326882,0.57033888410879
1568247964.90281,104136704,0.559853732585907,0.557671982275502,0.562707443591718
1568248695.39909,104529920,0.544781088829041,0.57033888410879,0.561280588088812
1568249061.01823,104726528,0.553074598312378,0.562707443591718,0.553030838458926
1568249305.33585,104857600,0.570735037326813,0.561280588088812,0.553052718385652
1568249670.90226,105054208,0.569387316703796,0.553030838458926,0.561893877856232
1568249914.49928,105185280,0.538930654525757,0.553052718385652,0.565640597280014
1568250036.30823,105250816,0.555998921394348,0.561893877856232,0.552285625902886
1568250524.03088,105512960,0.544988930225372,0.565640597280014,0.554142273648617
1568250645.98654,105578496,0.552434921264648,0.552285625902886,0.549565601936995
1568250889.72539,105709568,0.574651956558228,0.554142273648617,0.551000261600821
1568251011.64918,105775104,0.545260310173035,0.549565601936995,0.562826109079525
1568251255.47802,105906176,0.548056364059448,0.551000261600821,0.55404320962628
1568251621.35684,106102784,0.553720712661743,0.562826109079525,0.551049786842864
1568251864.98091,106233856,0.557896852493286,0.55404320962628,0.552385249752304
1568252352.17462,106496000,0.566430270671845,0.551049786842864,0.555141051122795
1568252595.7888,106627072,0.540257334709168,0.552385249752304,0.56078566089732
1568252717.80015,106692608,0.54741632938385,0.555141051122795,0.550521497803244
1568252839.80736,106758144,0.548842668533325,0.56078566089732,0.548968913593547
1568253083.73553,106889216,0.56500506401062,0.550521497803244,0.548905791063436
1568253327.71328,107020288,0.575300931930542,0.548968913593547,0.556955427537028
1568253937.71836,107347968,0.570676505565643,0.548905791063436,0.566128179733785
1568254303.79594,107544576,0.551648676395416,0.556955427537028,0.568402342649714
1568254548.00355,107675648,0.557416141033173,0.566128179733785,0.560025509522565
1568254914.44785,107872256,0.564627170562744,0.568402342649714,0.558720825277869
1568255281.0257,108068864,0.555234789848328,0.560025509522565,0.561673997920306
1568255769.77895,108331008,0.547737061977387,0.558720825277869,0.558454393884317
1568256136.43838,108527616,0.5583176612854,0.561673997920306,0.553095727930852
1568256625.24405,108789760,0.560858070850372,0.558454393884317,0.555706694608126
1568256747.46225,108855296,0.555476248264313,0.553095727930852,0.558282382729249
1568256869.65779,108920832,0.572717726230621,0.555706694608126,0.556879315496781
1568257725.91811,109379584,0.573678612709045,0.558282382729249,0.564798520863701
1568257970.3924,109510656,0.561237215995789,0.556879315496781,0.569238566786373
1568258092.65683,109576192,0.554141938686371,0.564798520863701,0.565237891391081
1568258214.92086,109641728,0.567751586437225,0.569238566786373,0.559689915038726
1568258581.77263,109838336,0.552104890346527,0.565237891391081,0.563720750737976
1568258704.02434,109903872,0.547385036945343,0.559689915038726,0.557912820542251
1568259437.68598,110297088,0.579902648925781,0.563720750737976,0.552648928743797
1568259559.92828,110362624,0.570127367973328,0.557912820542251,0.566275788834789
1568259682.20569,110428160,0.561913669109345,0.552648928743797,0.568201578404058
1568260048.96691,110624768,0.569649636745453,0.566275788834789,0.565057623756701
1568260538.13046,110886912,0.554871737957001,0.568201578404058,0.567353630251077
1568260660.35748,110952448,0.57536518573761,0.565057623756701,0.561112684104039
1568260904.84602,111083520,0.546011984348297,0.567353630251077,0.568238934920824
1568261027.0666,111149056,0.561190187931061,0.561112684104039,0.557125459634561
1568261149.3287,111214592,0.564268827438355,0.568238934920824,0.559157823782811
1568261271.56205,111280128,0.554039120674133,0.557125459634561,0.561713325610583
1568261516.07213,111411200,0.551745474338532,0.559157823782811,0.557876223142358
1568261883.08529,111607808,0.542305469512939,0.561713325610583,0.554810848740445
1568262249.95143,111804416,0.555197596549988,0.557876223142358,0.548558159126692
1568262739.23974,112066560,0.547655522823334,0.554810848740445,0.55187787783834
1568262861.59567,112132096,0.551983773708344,0.548558159126692,0.549766700330837
1568263473.08495,112459776,0.555917739868164,0.55187787783834,0.55087523701959
1568263717.64295,112590848,0.575855731964111,0.549766700330837,0.553396488443877
1568263839.96331,112656384,0.557063043117523,0.55087523701959,0.564626110203994
1568263962.33879,112721920,0.563120543956757,0.553396488443877,0.560844576660759
1568264451.51913,112984064,0.551139175891876,0.564626110203994,0.561982560308758
1568264818.38022,113180672,0.554035305976868,0.560844576660759,0.556560868100317
1568265063.42266,113311744,0.559012234210968,0.561982560308758,0.555298087038592
1568265552.62052,113573888,0.542965054512024,0.556560868100317,0.55715516062478
1568265674.9179,113639424,0.56909853219986,0.555298087038592,0.550060107568402
1568265797.24829,113704960,0.557008445262909,0.55715516062478,0.559579319884131
1568265919.67204,113770496,0.584362924098969,0.550060107568402,0.55829388257352
1568266164.29811,113901568,0.557572722434998,0.559579319884131,0.571328403336244
1568266775.77866,114229248,0.563203692436218,0.55829388257352,0.564450562885621
1568266898.09865,114294784,0.545685410499573,0.571328403336244,0.56382712766092
1568267142.72233,114425856,0.552965342998505,0.564450562885621,0.554756269080246
1568267264.9753,114491392,0.562343955039978,0.56382712766092,0.553860806039375
1568267387.31263,114556928,0.551786959171295,0.554756269080246,0.558102380539677
1568267754.20794,114753536,0.56080824136734,0.553860806039375,0.554944669855486
1568267998.79117,114884608,0.549807488918304,0.558102380539677,0.557876455611413
1568268121.26148,114950144,0.561731815338135,0.554944669855486,0.553841972264859
1568268243.60968,115015680,0.541320741176605,0.557876455611413,0.557786893801497
1568269222.04372,115539968,0.564934611320496,0.553841972264859,0.549553817489051
1568269344.3404,115605504,0.552232325077057,0.557786893801497,0.557244214404773
1568269711.41712,115802112,0.564242005348206,0.549553817489051,0.554738269740915
1568270812.27588,116391936,0.56449294090271,0.557244214404773,0.55949013754456
1568271546.34548,116785152,0.565545380115509,0.554738269740915,0.561991539223635
1568271668.67918,116850688,0.562023520469666,0.55949013754456,0.563768459669572
1568272402.81246,117243904,0.556361079216003,0.561991539223635,0.562895990069619
1568272525.13283,117309440,0.552345931529999,0.563768459669572,0.559628534642811
1568272647.46877,117374976,0.578637361526489,0.562895990069619,0.555987233086405
1568272892.44111,117506048,0.554607689380646,0.559628534642811,0.567312297306447
1568273014.79009,117571584,0.542741715908051,0.555987233086405,0.560959993343546
1568273137.13496,117637120,0.563351392745972,0.567312297306447,0.551850854625799
1568273626.48503,117899264,0.585138916969299,0.560959993343546,0.557601123685885
1568274360.57222,118292480,0.568604528903961,0.551850854625799,0.571370020327592
1568274482.91723,118358016,0.542819499969482,0.557601123685885,0.569987274615777
1568275461.68349,118882304,0.560719847679138,0.571370020327592,0.55640338729263
1568275583.9868,118947840,0.552959382534027,0.569987274615777,0.558561617485884
1568275950.90281,119144448,0.555561363697052,0.55640338729263,0.555760500009956
1568276317.88806,119341056,0.534151315689087,0.558561617485884,0.555660931853504
1568276807.19592,119603200,0.552532851696014,0.555760500009956,0.544906123771295
1568277051.91742,119734272,0.549487888813019,0.555660931853504,0.548719487733655
1568277541.22503,119996416,0.564884662628174,0.544906123771295,0.549103688273337
1568278275.35642,120389632,0.551342010498047,0.548719487733655,0.556994175450755
1568278764.71938,120651776,0.544582366943359,0.549103688273337,0.554168092974401
1568278887.02535,120717312,0.553376615047455,0.556994175450755,0.54937522995888
1568279254.05468,120913920,0.555554628372192,0.554168092974401,0.551375922503168
1568279376.37719,120979456,0.550135135650635,0.54937522995888,0.55346527543768
1568279498.69071,121044992,0.558377027511597,0.551375922503168,0.551800205544157
1568279865.70351,121241600,0.578215718269348,0.55346527543768,0.555088616527877
1568280355.02425,121503744,0.550277054309845,0.551800205544157,0.566652167398612
1568280600.0863,121634816,0.53940212726593,0.555088616527877,0.558464610854229
1568280844.83079,121765888,0.542742192745209,0.566652167398612,0.548933369060079
1568280967.38563,121831424,0.559096992015839,0.558464610854229,0.545837780902644
1568281089.81243,121896960,0.558083534240723,0.548933369060079,0.552467386459241
1568281946.91828,122355712,0.53731119632721,0.545837780902644,0.555275460349982
1568282191.77451,122486784,0.555104374885559,0.552467386459241,0.546293328338596
1568282314.29994,122552320,0.545392394065857,0.555275460349982,0.550698851612077
1568283048.59772,122945536,0.558267951011658,0.546293328338596,0.548045622838967
1568283170.98295,123011072,0.564587652683258,0.550698851612077,0.553156786925312
1568283293.3707,123076608,0.545411467552185,0.548045622838967,0.558872219804285
1568283538.50869,123207680,0.560570240020752,0.553156786925312,0.552141843678235
1568283785.41024,123338752,0.567783236503601,0.558872219804285,0.556356041849494
1568285011.61811,123994112,0.558952629566193,0.552141843678235,0.562069639176547
1568285256.37592,124125184,0.549011945724487,0.556356041849494,0.56051113437137
1568286365.72941,124715008,0.539130747318268,0.562069639176547,0.554761540047929
1568286861.83826,124977152,0.5721315741539,0.56051113437137,0.546946143683098
1568287480.40346,125304832,0.546423435211182,0.554761540047929,0.559538858918499
1568287604.71376,125370368,0.547999858856201,0.546946143683098,0.55298114706484
1568288099.72382,125632512,0.550389885902405,0.559538858918499,0.550490502960521
1568288222.83024,125698048,0.547205746173859,0.55298114706484,0.550440194431463
1568288346.25443,125763584,0.542813360691071,0.550490502960521,0.548822970302661
1568288470.07291,125829120,0.57276326417923,0.550440194431463,0.545818165496866
1568288967.98937,126091264,0.557740867137909,0.548822970302661,0.559290714838048
1568289090.73821,126156800,0.559264004230499,0.545818165496866,0.558515790987978
1568289581.18059,126418944,0.568131506443024,0.559290714838048,0.558889897609239
1568289826.23311,126550016,0.576669692993164,0.558515790987978,0.563510702026131
1568290071.20446,126681088,0.566761374473572,0.558889897609239,0.570090197509648
1568290316.94508,126812160,0.575933933258057,0.563510702026131,0.56842578599161
1568290443.19196,126877696,0.560126960277557,0.570090197509648,0.572179859624833
1568290571.41983,126943232,0.548226416110992,0.56842578599161,0.566153409951195
1568290816.13779,127074304,0.548478782176971,0.572179859624833,0.557189913031094
1568290938.51828,127139840,0.541132032871246,0.566153409951195,0.552834347604033
1568291552.85472,127467520,0.541541457176209,0.557189913031094,0.54698319023764
1568291921.17941,127664128,0.549967885017395,0.552834347604033,0.544262323706924
1568292167.21578,127795200,0.548999130725861,0.54698319023764,0.547115104362159
1568292535.52347,127991808,0.546345591545105,0.544262323706924,0.54805711754401
1568292903.92595,128188416,0.560804128646851,0.547115104362159,0.547201354544558
1568293030.0819,128253952,0.563936114311218,0.54805711754401,0.554002741595704
1568293277.23064,128385024,0.548408687114716,0.547201354544558,0.558969427953461
1568293523.65679,128516096,0.566255450248718,0.554002741595704,0.553689057534088
1568294260.66949,128909312,0.562214493751526,0.558969427953461,0.559972253891403
1568294382.93732,128974848,0.547302484512329,0.553689057534088,0.561093373821465
1568294628.0989,129105920,0.571044147014618,0.559972253891403,0.554197929166897
1568294873.25652,129236992,0.54238086938858,0.561093373821465,0.562621038090757
1568295976.0637,129826816,0.538512825965881,0.554197929166897,0.552500953739669
1568296098.67941,129892352,0.56098997592926,0.562621038090757,0.545506889852775
1568296221.13544,129957888,0.561671316623688,0.552500953739669,0.553248432891018
1568296343.84368,130023424,0.549414694309235,0.545506889852775,0.557459874757353
1568297827.61419,130809856,0.540861368179321,0.553248432891018,0.553437284533294
1568298076.77488,130940928,0.546237111091614,0.557459874757353,0.547149326356307
1568298325.15383,131072000,0.589577734470367,0.553437284533294,0.546693218723961
1568298574.12669,131203072,0.571410536766052,0.547149326356307,0.568135476597164
1568299067.3996,131465216,0.562540531158447,0.546693218723961,0.569773006681608
1568299190.16921,131530752,0.536139011383057,0.568135476597164,0.566156768920028
1568299312.86905,131596288,0.532808184623718,0.569773006681608,0.551147890151542
1568299558.9038,131727360,0.544072508811951,0.566156768920028,0.54197803738763
1568299682.71474,131792896,0.579870879650116,0.551147890151542,0.54302527309979
1568300050.90311,131989504,0.539568662643433,0.54197803738763,0.561448076374953
1568300297.06762,132120576,0.536625802516937,0.54302527309979,0.550508369509193
1568300545.60465,132251648,0.549357831478119,0.561448076374953,0.543567086013065
1568301165.71835,132579328,0.529559910297394,0.550508369509193,0.546462458745592
1568301535.38879,132775936,0.566880524158478,0.543567086013065,0.538011184521493
1568301779.91723,132907008,0.561082243919373,0.546462458745592,0.552445854339985
1568301902.21876,132972544,0.557880878448486,0.538011184521493,0.556764049129679
1568302146.83346,133103616,0.563527762889862,0.552445854339985,0.557322463789083
1568302513.73095,133300224,0.548674583435059,0.556764049129679,0.560425113339472
1568302880.57578,133496832,0.585437417030335,0.557322463789083,0.554549848387266
1568303125.21666,133627904,0.551626324653626,0.560425113339472,0.5699936327088
1568303492.06224,133824512,0.545713186264038,0.554549848387266,0.560809978681213
1568303858.87211,134021120,0.558902978897095,0.5699936327088,0.553261582472625
1568303981.15203,134086656,0.5249924659729,0.560809978681213,0.55608228068486
1568304348.2468,134283264,0.534932196140289,0.553261582472625,0.54053737332888
1568304592.71904,134414336,0.545612335205078,0.55608228068486,0.537734784734585
1568304714.97707,134479872,0.563089311122894,0.54053737332888,0.541673559969831
1568305693.0251,135004160,0.543659448623657,0.537734784734585,0.552381435546363
1568305815.28128,135069696,0.555067837238312,0.541673559969831,0.54802044208501
1568306059.74394,135200768,0.559809505939484,0.552381435546363,0.551544139661661
1568306671.38647,135528448,0.534975528717041,0.54802044208501,0.555676822800572
1568307289.50291,135856128,0.54128909111023,0.551544139661661,0.545326175758807
1568307412.42426,135921664,0.559735119342804,0.555676822800572,0.543307633434518
1568307536.26809,135987200,0.555658996105194,0.545326175758807,0.551521376388661
1568307782.41402,136118272,0.552296757698059,0.543307633434518,0.553590186246928
1568307905.0891,136183808,0.555015742778778,0.551521376388661,0.552943471972493
1568308150.39891,136314880,0.543935775756836,0.553590186246928,0.553979607375636
1568308398.17049,136445952,0.530081510543823,0.552943471972493,0.548957691566236
1568308767.85518,136642560,0.572504758834839,0.553979607375636,0.539519601055029
1568308890.51779,136708096,0.553455829620361,0.548957691566236,0.556012179944934
1568309385.41455,136970240,0.546399235725403,0.539519601055029,0.554734004782648
1568310000.33636,137297920,0.544470191001892,0.556012179944934,0.550566620254025
1568310245.74376,137428992,0.585114598274231,0.554734004782648,0.547518405627959
1568310985.39951,137822208,0.553610444068909,0.550566620254025,0.566316501951095
1568311109.08909,137887744,0.533805012702942,0.547518405627959,0.559963473010002
1568311233.00951,137953280,0.541716873645783,0.566316501951095,0.546884242856472
1568311356.62157,138018816,0.558835387229919,0.559963473010002,0.544300558251127
1568311480.94009,138084352,0.539505422115326,0.546884242856472,0.551567972740523
1568311853.84875,138280960,0.538281083106995,0.544300558251127,0.545536697427925
1568312102.38854,138412032,0.565566718578339,0.551567972740523,0.54190889026746
1568312477.15608,138608640,0.552181124687195,0.545536697427925,0.553737804422899
1568312602.46039,138674176,0.541540801525116,0.54190889026746,0.552959464555047
1568312975.41553,138870784,0.532233953475952,0.553737804422899,0.547250133040081
1568313222.93193,139001856,0.541721224784851,0.552959464555047,0.539742043258017
1568313472.98132,139132928,0.538443922996521,0.547250133040081,0.540731634021434
1568313595.66979,139198464,0.558200418949127,0.539742043258017,0.539587778508977
1568313719.06273,139264000,0.538693964481354,0.540731634021434,0.548894098729052
1568314211.41528,139526144,0.561757266521454,0.539587778508977,0.543794031605203
1568314710.64578,139788288,0.534346222877502,0.548894098729052,0.552775649063328
1568314835.30828,139853824,0.567120015621185,0.543794031605203,0.543560935970415
1568314958.79625,139919360,0.557812571525574,0.552775649063328,0.5553404757958
1568315454.6879,140181504,0.549216032028198,0.543560935970415,0.556576523660687
1568315577.59758,140247040,0.549321949481964,0.5553404757958,0.552896277844443
1568315823.04097,140378112,0.570490956306458,0.556576523660687,0.551109113663203
1568315945.91751,140443648,0.524678528308868,0.552896277844443,0.56080003498483
1568316191.33408,140574720,0.561020135879517,0.551109113663203,0.54273928164685
1568316314.1287,140640256,0.552623927593231,0.56080003498483,0.551879708763183
1568316436.8467,140705792,0.560943067073822,0.54273928164685,0.552251818178207
1568316682.14326,140836864,0.550458431243897,0.551879708763183,0.556597442626015
1568316804.47341,140902400,0.539573729038239,0.552251818178207,0.553527936934955
